gene	tpm1	tpm2	status_any	n_isoforms	diffisouse	status_overall	logFC_overall	dtu	dte	dge	logFC_overall_cat	avetpm	avetpm_cat
ENSG00000143552	0.0535916	0.0535916	0	3	0	0	0	0	0	0	[ 0.00, 0.56)	0.0535916	[   0.000,   0.362)
ENSG00000143553	21.730069	21.730069	0	4	0	0	0	0	0	0	[ 0.00, 0.56)	21.730069	[  17.148,3265.406]
ENSG00000143554	14.582348067646	14.622371867646	1	13	1	1	0.00395430423952013	0	1	0	[ 0.00, 0.56)	14.602359967646	[   2.628,  17.148)
ENSG00000143556	0.243574	2.55608e-05	1	2	0	1	13.2181395319937	0	1	0	[ 2.62,13.22]	0.1217997804	[   0.000,   0.362)
ENSG00000143569	47.1103893	47.1103893	0	19	0	0	0	0	0	0	[ 0.00, 0.56)	47.1103893	[  17.148,3265.406]
ENSG00000143570	55.566178	55.566178	0	9	0	0	0	0	0	0	[ 0.00, 0.56)	55.566178	[  17.148,3265.406]
ENSG00000143575	52.011138	52.011138	0	11	0	0	0	0	0	0	[ 0.00, 0.56)	52.011138	[  17.148,3265.406]
ENSG00000143578	7.27312400321012	7.27312400321012	0	14	0	0	0	0	0	0	[ 0.00, 0.56)	7.27312400321012	[   2.628,  17.148)
ENSG00000143590	3.382689	3.382689	1	5	1	0	0	1	0	0	[ 0.00, 0.56)	3.382689	[   2.628,  17.148)
ENSG00000143595	0.082337	0.082337	0	3	0	0	0	0	0	0	[ 0.00, 0.56)	0.082337	[   0.000,   0.362)
ENSG00000143603	7.482678	1.894078	1	3	1	1	1.98205894972334	0	1	0	[ 1.54, 2.62)	4.688378	[   2.628,  17.148)
ENSG00000143612	118.997299	90.723199	1	9	1	1	0.391385410314116	0	1	0	[ 0.00, 0.56)	104.860249	[  17.148,3265.406]
ENSG00000143614	2.15267	2.15267	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	2.15267	[   0.362,   2.628)
ENSG00000143621	112.117983	237.746763	1	4	1	1	1.08440800278928	0	1	0	[ 0.56, 1.54)	174.932373	[  17.148,3265.406]
ENSG00000143622	14.3412462	14.3412462	0	5	0	0	0	0	0	0	[ 0.00, 0.56)	14.3412462	[   2.628,  17.148)
ENSG00000143624	8.63094708082475	8.63094708082475	0	11	0	0	0	0	0	0	[ 0.00, 0.56)	8.63094708082475	[   2.628,  17.148)
ENSG00000143627	0.0232247	0.0232247	0	3	0	0	0	0	0	0	[ 0.00, 0.56)	0.0232247	[   0.000,   0.362)
ENSG00000143630	0.613576	0.613576	0	4	0	0	0	0	0	0	[ 0.00, 0.56)	0.613576	[   0.362,   2.628)
ENSG00000143631	0.0774132	0.0774132	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.0774132	[   0.000,   0.362)
ENSG00000143632	0.075166	0.075166	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	0.075166	[   0.000,   0.362)
ENSG00000143633	16.86946	16.86946	0	8	0	0	0	0	0	0	[ 0.00, 0.56)	16.86946	[   2.628,  17.148)
ENSG00000143641	37.236474	37.236474	0	7	0	0	0	0	0	0	[ 0.00, 0.56)	37.236474	[  17.148,3265.406]
ENSG00000143643	14.269570147988	14.497306	1	10	1	1	0.0228429563681718	0	1	0	[ 0.00, 0.56)	14.383438073994	[   2.628,  17.148)
ENSG00000143653	24.0572	24.0572	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	24.0572	[  17.148,3265.406]
ENSG00000143669	11.436167662019	17.346996662019	1	13	1	1	0.601082230138911	0	1	0	[ 0.56, 1.54)	14.391582162019	[   2.628,  17.148)
ENSG00000143674	3.601864	3.601864	1	3	1	0	0	1	0	0	[ 0.00, 0.56)	3.601864	[   2.628,  17.148)
ENSG00000143702	12.579885	12.579885	0	25	0	0	0	0	0	0	[ 0.00, 0.56)	12.579885	[   2.628,  17.148)
ENSG00000143740	12.068197	32.896624	1	11	0	1	1.44672938348771	0	0	1	[ 0.56, 1.54)	22.4824105	[  17.148,3265.406]
ENSG00000143742	172.33728	172.33728	0	3	0	0	0	0	0	0	[ 0.00, 0.56)	172.33728	[  17.148,3265.406]
ENSG00000143748	12.750309	17.370492	1	25	1	1	0.446106406571479	0	1	0	[ 0.00, 0.56)	15.0604005	[   2.628,  17.148)
ENSG00000143751	9.14109	28.154563	1	2	0	1	1.62293064812359	0	0	1	[ 1.54, 2.62)	18.6478265	[  17.148,3265.406]
ENSG00000143753	32.673902	5.35052	1	5	0	1	2.61038774097749	0	0	1	[ 1.54, 2.62)	19.012211	[  17.148,3265.406]
ENSG00000143756	13.179937	13.179937	0	5	0	0	0	0	0	0	[ 0.00, 0.56)	13.179937	[   2.628,  17.148)
ENSG00000143761	269.673169011846	5.78953	1	15	0	1	5.54162194481374	0	0	1	[ 2.62,13.22]	137.731349505923	[  17.148,3265.406]
ENSG00000143768	0.868571	0.541906	1	3	1	1	0.680601163865831	0	1	0	[ 0.56, 1.54)	0.7052385	[   0.362,   2.628)
ENSG00000143771	30.583416	4.0532498	1	8	0	1	2.9155985609329	0	0	1	[ 2.62,13.22]	17.3183329	[  17.148,3265.406]
ENSG00000143772	10.23979	66.65143	1	3	1	1	2.70244970001407	0	1	0	[ 2.62,13.22]	38.44561	[  17.148,3265.406]
ENSG00000143774	171.615414013296	171.615414013296	0	40	0	0	0	0	0	0	[ 0.00, 0.56)	171.615414013296	[  17.148,3265.406]
ENSG00000143776	11.111843165	11.111843165	0	15	0	0	0	0	0	0	[ 0.00, 0.56)	11.111843165	[   2.628,  17.148)
ENSG00000143786	2.1235182	2.0566255	1	14	1	1	0.0461773625379627	0	1	0	[ 0.00, 0.56)	2.09007185	[   0.362,   2.628)
ENSG00000143793	6.211947	6.211947	1	7	1	0	0	1	0	0	[ 0.00, 0.56)	6.211947	[   2.628,  17.148)
ENSG00000143799	44.0413735	44.0413735	1	10	1	0	0	1	0	0	[ 0.00, 0.56)	44.0413735	[  17.148,3265.406]
ENSG00000143801	16.87640538262	8.9070012	1	13	0	1	0.921995954066199	0	0	1	[ 0.56, 1.54)	12.89170329131	[   2.628,  17.148)
ENSG00000143811	42.83321	42.83321	1	8	1	0	0	1	0	0	[ 0.00, 0.56)	42.83321	[  17.148,3265.406]
ENSG00000143815	28.3347322	28.1242512210897	1	8	1	1	0.0107568805835851	0	1	0	[ 0.00, 0.56)	28.2294917105448	[  17.148,3265.406]
ENSG00000143816	1.517886	1.517886	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	1.517886	[   0.362,   2.628)
ENSG00000143819	72.478501	72.478501	1	5	1	0	0	1	0	0	[ 0.00, 0.56)	72.478501	[  17.148,3265.406]
ENSG00000143839	0.353936	0.353936	0	2	0	0	0	1	0	0	[ 0.00, 0.56)	0.353936	[   0.000,   0.362)
ENSG00000143842	11.3611337	11.3611337	0	9	0	0	0	0	0	0	[ 0.00, 0.56)	11.3611337	[   2.628,  17.148)
ENSG00000143845	2.845198	2.845198	1	13	1	0	0	1	0	0	[ 0.00, 0.56)	2.845198	[   2.628,  17.148)
ENSG00000143847	0.8900524	1.408974	1	14	1	1	0.662682810245899	0	1	0	[ 0.56, 1.54)	1.1495132	[   0.362,   2.628)
ENSG00000143850	31.44999	31.44999	0	4	0	0	0	0	0	0	[ 0.00, 0.56)	31.44999	[  17.148,3265.406]
ENSG00000143851	9.755451	9.755451	1	21	1	0	0	1	0	0	[ 0.00, 0.56)	9.755451	[   2.628,  17.148)
ENSG00000143858	0.13819496	0.13819496	1	2	1	0	0	1	0	0	[ 0.00, 0.56)	0.13819496	[   0.000,   0.362)
ENSG00000143862	26.092321	26.092321	1	3	1	0	0	1	0	0	[ 0.00, 0.56)	26.092321	[  17.148,3265.406]
ENSG00000146463	17.434637	17.434637	0	7	0	0	0	0	0	0	[ 0.00, 0.56)	17.434637	[  17.148,3265.406]
ENSG00000149527	0.7334439151725	0.9859955151725	1	10	1	1	0.426894434050071	0	1	0	[ 0.00, 0.56)	0.8597197151725	[   0.362,   2.628)
ENSG00000150337	2.958744	48.465455	1	4	0	1	4.0339000151446	0	0	1	[ 2.62,13.22]	25.7120995	[  17.148,3265.406]
ENSG00000150681	5.995382	5.995382	0	4	0	0	0	0	0	0	[ 0.00, 0.56)	5.995382	[   2.628,  17.148)
ENSG00000150732	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000151414	24.65393	24.3729485	1	8	1	1	0.0165368494766618	0	1	0	[ 0.00, 0.56)	24.51343925	[  17.148,3265.406]
ENSG00000151418	0	0	0	5	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000152022	3.82661	49.784193	1	1	0	1	3.70154896710824	0	0	1	[ 2.62,13.22]	26.8054015	[  17.148,3265.406]
ENSG00000152042	3.573274	3.573274	0	5	0	0	0	0	0	0	[ 0.00, 0.56)	3.573274	[   2.628,  17.148)
ENSG00000152061	24.6248204	24.6248204	0	23	0	0	0	0	0	0	[ 0.00, 0.56)	24.6248204	[  17.148,3265.406]
ENSG00000152078	14.087559	3.970199	1	4	1	1	1.82713842543027	0	1	0	[ 1.54, 2.62)	9.028879	[   2.628,  17.148)
ENSG00000152092	0.51683003119	0.51683003119	0	6	0	0	0	0	0	0	[ 0.00, 0.56)	0.51683003119	[   0.362,   2.628)
ENSG00000152104	3.547847	3.547847	0	5	0	0	0	0	0	0	[ 0.00, 0.56)	3.547847	[   2.628,  17.148)
ENSG00000152332	23.7806009	23.7806009	0	4	0	0	0	0	0	0	[ 0.00, 0.56)	23.7806009	[  17.148,3265.406]
ENSG00000152382	7.150898	7.150898	1	2	1	0	0	1	0	0	[ 0.00, 0.56)	7.150898	[   2.628,  17.148)
ENSG00000152760	0.8652671	0.8652671	1	5	1	0	0	1	0	0	[ 0.00, 0.56)	0.8652671	[   0.362,   2.628)
ENSG00000152763	3.4357353	34.0126437	1	13	0	1	3.30738035068386	0	0	1	[ 2.62,13.22]	18.7241895	[  17.148,3265.406]
ENSG00000152904	21.75245	7.15447580047217	1	9	0	1	1.60425993081636	0	0	1	[ 1.54, 2.62)	14.4534629002361	[   2.628,  17.148)
ENSG00000153029	13.45179	18.92263	1	7	1	1	0.49231445670089	0	1	0	[ 0.00, 0.56)	16.18721	[   2.628,  17.148)
ENSG00000153187	126.1385031	116.2393331	1	8	1	1	0.117910386864759	0	1	0	[ 0.00, 0.56)	121.1889181	[  17.148,3265.406]
ENSG00000153207	16.166805036896	16.166805036896	1	8	1	0	0	1	0	0	[ 0.00, 0.56)	16.166805036896	[   2.628,  17.148)
ENSG00000153230	0.0677829	0.0677829	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.0677829	[   0.000,   0.362)
ENSG00000153363	7.88035	7.88035	0	3	0	0	0	0	0	0	[ 0.00, 0.56)	7.88035	[   2.628,  17.148)
ENSG00000153898	12.579628	12.579628	1	6	1	0	0	1	0	0	[ 0.00, 0.56)	12.579628	[   2.628,  17.148)
ENSG00000153904	28.097221	28.097221	0	11	0	0	0	0	0	0	[ 0.00, 0.56)	28.097221	[  17.148,3265.406]
ENSG00000153923	0.0925353	0.0925353	0	3	0	0	0	0	0	0	[ 0.00, 0.56)	0.0925353	[   0.000,   0.362)
ENSG00000153936	12.18473	12.18473	1	4	1	0	0	1	0	0	[ 0.00, 0.56)	12.18473	[   2.628,  17.148)
ENSG00000154007	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000154027	1.9360202	1.7834183	1	13	1	1	0.118448879288937	0	1	0	[ 0.00, 0.56)	1.85971925	[   0.362,   2.628)
ENSG00000154198	0	0	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000154222	18.299542	11.6170033	1	13	0	1	0.655569579388532	0	0	1	[ 0.56, 1.54)	14.95827265	[   2.628,  17.148)
ENSG00000154305	53.7623439	53.7623439	0	13	0	0	0	0	0	0	[ 0.00, 0.56)	53.7623439	[  17.148,3265.406]
ENSG00000154309	1.760421	2.090021	1	4	1	1	0.247596951406223	0	1	0	[ 0.00, 0.56)	1.925221	[   0.362,   2.628)
ENSG00000154342	0	0	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000154358	3.97624698905	3.97624698905	1	15	1	0	0	1	0	0	[ 0.00, 0.56)	3.97624698905	[   2.628,  17.148)
ENSG00000154370	9.047095	9.047095	0	7	0	0	0	0	0	0	[ 0.00, 0.56)	9.047095	[   2.628,  17.148)
ENSG00000154380	27.247652	27.0005237	1	9	1	1	0.013144524571722	0	1	0	[ 0.00, 0.56)	27.12408785	[  17.148,3265.406]
ENSG00000154429	4.2731280596006	4.2731280596006	0	5	0	0	0	0	0	0	[ 0.00, 0.56)	4.2731280596006	[   2.628,  17.148)
ENSG00000154451	10.62249	10.62249	1	6	1	0	0	1	0	0	[ 0.00, 0.56)	10.62249	[   2.628,  17.148)
ENSG00000154511	13.2446	13.2446	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	13.2446	[   2.628,  17.148)
ENSG00000155363	25.882184	14.7594453	1	19	0	1	0.810320858469058	0	0	1	[ 0.56, 1.54)	20.32081465	[  17.148,3265.406]
ENSG00000155366	330.541812	7.95633	1	19	0	1	5.37658585203284	0	0	1	[ 2.62,13.22]	169.249071	[  17.148,3265.406]
ENSG00000155367	2.365506	7.030746	1	7	1	1	1.57152895494447	0	1	0	[ 1.54, 2.62)	4.698126	[   2.628,  17.148)
ENSG00000155380	25.4017115	2.7227215	1	8	1	1	3.22180437966963	0	1	0	[ 2.62,13.22]	14.0622165	[   2.628,  17.148)
ENSG00000155761	0.1939429	0.689456	1	13	1	1	1.82982652251636	0	1	0	[ 1.54, 2.62)	0.44169945	[   0.362,   2.628)
ENSG00000155816	1.6238911	1.6238911	0	7	0	0	0	0	0	0	[ 0.00, 0.56)	1.6238911	[   0.362,   2.628)
ENSG00000156097	0.1808329	0.435272	1	5	1	1	1.26726003832902	0	1	0	[ 0.56, 1.54)	0.30805245	[   0.000,   0.362)
ENSG00000156150	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000156171	57.614446119704	57.614446119704	0	11	0	0	0	0	0	0	[ 0.00, 0.56)	57.614446119704	[  17.148,3265.406]
ENSG00000156869	5.308529	5.308529	1	5	1	0	0	1	0	0	[ 0.00, 0.56)	5.308529	[   2.628,  17.148)
ENSG00000156875	25.571417	25.571417	1	2	1	0	0	1	0	0	[ 0.00, 0.56)	25.571417	[  17.148,3265.406]
ENSG00000156876	2.4054	0.48444493	1	3	0	1	2.31187224375934	0	0	1	[ 1.54, 2.62)	1.444922465	[   0.362,   2.628)
ENSG00000157060	0.0695378	0.0695378	0	6	0	0	0	0	0	0	[ 0.00, 0.56)	0.0695378	[   0.000,   0.362)
ENSG00000157064	1.191613064891	1.191613064891	1	4	1	0	0	1	0	0	[ 0.00, 0.56)	1.191613064891	[   0.362,   2.628)
ENSG00000157077	7.405691	7.405691	1	5	1	0	0	1	0	0	[ 0.00, 0.56)	7.405691	[   2.628,  17.148)
ENSG00000157131	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000157181	14.732868	14.732868	1	6	1	0	0	1	0	0	[ 0.00, 0.56)	14.732868	[   2.628,  17.148)
ENSG00000157184	18.3202287	18.3202287	1	2	1	0	0	1	0	0	[ 0.00, 0.56)	18.3202287	[  17.148,3265.406]
ENSG00000157191	45.21051	45.21051	0	13	0	0	0	0	0	0	[ 0.00, 0.56)	45.21051	[  17.148,3265.406]
ENSG00000157193	2.5723181	2.5723181	0	12	0	0	0	0	0	0	[ 0.00, 0.56)	2.5723181	[   0.362,   2.628)
ENSG00000157211	0.23111	0.964529	1	2	0	1	2.06124492993932	0	0	1	[ 1.54, 2.62)	0.5978195	[   0.362,   2.628)
ENSG00000157216	39.048977	39.048977	0	15	0	0	0	0	0	0	[ 0.00, 0.56)	39.048977	[  17.148,3265.406]
ENSG00000157330	0.0872346	0.0872346	0	3	0	0	0	0	0	0	[ 0.00, 0.56)	0.0872346	[   0.000,   0.362)
ENSG00000157358	0.0110905	0.0110905	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.0110905	[   0.000,   0.362)
ENSG00000157870	20.6787695850256	20.6787695850256	1	15	1	0	0	1	0	0	[ 0.00, 0.56)	20.6787695850256	[  17.148,3265.406]
ENSG00000157873	64.269966	64.269966	0	16	0	0	0	0	0	0	[ 0.00, 0.56)	64.269966	[  17.148,3265.406]
ENSG00000157881	8.9070012	150.94024	1	12	0	1	4.08289387461667	0	0	1	[ 2.62,13.22]	79.9236206	[  17.148,3265.406]
ENSG00000157911	17.641028	5.0336086	1	9	0	1	1.80926968802269	0	0	1	[ 1.54, 2.62)	11.3373183	[   2.628,  17.148)
ENSG00000157916	104.648163	16.23042	1	8	0	1	2.68877474807935	0	0	1	[ 2.62,13.22]	60.4392915	[  17.148,3265.406]
ENSG00000157933	15.62807	15.62807	0	4	0	0	0	0	0	0	[ 0.00, 0.56)	15.62807	[   2.628,  17.148)
ENSG00000157978	14.155758	164.024455	1	7	0	1	3.5344500189262	0	0	1	[ 2.62,13.22]	89.0901065	[  17.148,3265.406]
ENSG00000158006	16.566292	16.566292	0	7	0	0	0	0	0	0	[ 0.00, 0.56)	16.566292	[   2.628,  17.148)
ENSG00000158008	0.3005896	0.3005896	0	4	0	0	0	0	0	0	[ 0.00, 0.56)	0.3005896	[   0.000,   0.362)
ENSG00000158014	0.567988	0.236323	1	3	1	1	1.26510040432569	0	1	0	[ 0.56, 1.54)	0.4021555	[   0.362,   2.628)
ENSG00000158022	0.8737205	0.8737205	1	2	1	0	0	1	0	0	[ 0.00, 0.56)	0.8737205	[   0.362,   2.628)
ENSG00000158055	1.72651289	0.28397	1	10	0	1	2.60405067584192	0	0	1	[ 1.54, 2.62)	1.005241445	[   0.362,   2.628)
ENSG00000158062	10.5760415	10.5760415	0	18	0	0	0	0	0	0	[ 0.00, 0.56)	10.5760415	[   2.628,  17.148)
ENSG00000158109	41.208	41.208	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	41.208	[  17.148,3265.406]
ENSG00000158156	3.501864	3.501864	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	3.501864	[   2.628,  17.148)
ENSG00000158161	7.0168999	7.0168999	0	9	0	0	0	0	0	0	[ 0.00, 0.56)	7.0168999	[   2.628,  17.148)
ENSG00000158195	43.14792	43.14792	1	2	1	0	0	1	0	0	[ 0.00, 0.56)	43.14792	[  17.148,3265.406]
ENSG00000158246	2.23119	2.23119	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	2.23119	[   0.362,   2.628)
ENSG00000158286	6.8609776	6.8609776	1	10	1	0	0	1	0	0	[ 0.00, 0.56)	6.8609776	[   2.628,  17.148)
ENSG00000158292	9.9951	9.9951	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	9.9951	[   2.628,  17.148)
ENSG00000158315	15.2348029104	15.2348029104	1	5	1	0	0	1	0	0	[ 0.00, 0.56)	15.2348029104	[   2.628,  17.148)
ENSG00000158473	5.22017	5.22017	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	5.22017	[   2.628,  17.148)
ENSG00000158477	1.40314	1.40314	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	1.40314	[   0.362,   2.628)
ENSG00000158481	14.87632	14.87632	1	2	1	0	0	1	0	0	[ 0.00, 0.56)	14.87632	[   2.628,  17.148)
ENSG00000158485	4.865018	4.865018	1	2	1	0	0	1	0	0	[ 0.00, 0.56)	4.865018	[   2.628,  17.148)
ENSG00000158488	12.2788110112302	51.1733110112302	1	16	1	1	2.05922071389054	0	1	0	[ 1.54, 2.62)	31.7260610112302	[  17.148,3265.406]
ENSG00000158615	19.1906	5.25502	1	1	0	1	1.8686316585003	0	0	1	[ 1.54, 2.62)	12.22281	[   2.628,  17.148)
ENSG00000158710	371.129868	216.453578	1	5	1	1	0.777866463092022	0	1	0	[ 0.56, 1.54)	293.791723	[  17.148,3265.406]
ENSG00000158711	7.367867	7.367867	1	3	1	0	0	1	0	0	[ 0.00, 0.56)	7.367867	[   2.628,  17.148)
ENSG00000158714	28.154563	8.608949	1	4	0	1	1.70945973232097	0	0	1	[ 1.54, 2.62)	18.381756	[  17.148,3265.406]
ENSG00000158715	9.79675	9.79675	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	9.79675	[   2.628,  17.148)
ENSG00000158716	22.943368	12.4775552	1	3	0	1	0.878741902842414	0	0	1	[ 0.56, 1.54)	17.7104616	[  17.148,3265.406]
ENSG00000158731	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000158747	176.411072	176.411072	1	9	1	0	0	1	0	0	[ 0.00, 0.56)	176.411072	[  17.148,3265.406]
ENSG00000158748	0.0294775	0.0294775	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.0294775	[   0.000,   0.362)
ENSG00000158764	0.8676662	1.188235	1	3	1	1	0.453608154431131	0	1	0	[ 0.00, 0.56)	1.0279506	[   0.362,   2.628)
ENSG00000158769	85.072459	85.072459	0	6	0	0	0	0	0	0	[ 0.00, 0.56)	85.072459	[  17.148,3265.406]
ENSG00000158773	37.9377906	5.9809826	1	12	0	1	2.66518123671713	0	0	1	[ 2.62,13.22]	21.9593866	[  17.148,3265.406]
ENSG00000158786	0.1045119	0.1045119	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	0.1045119	[   0.000,   0.362)
ENSG00000158793	32.812634	107.757924	1	16	1	1	1.71547064761849	0	1	0	[ 1.54, 2.62)	70.285279	[  17.148,3265.406]
ENSG00000158796	18.0478037	10.7099387799318	1	13	1	1	0.752873047827574	0	1	0	[ 0.56, 1.54)	14.3788712399659	[   2.628,  17.148)
ENSG00000158816	0.2562294	0.512321	1	10	1	1	0.999612007617963	0	1	0	[ 0.56, 1.54)	0.3842752	[   0.362,   2.628)
ENSG00000158825	23.50006	23.50006	1	2	1	0	0	1	0	0	[ 0.00, 0.56)	23.50006	[  17.148,3265.406]
ENSG00000158828	36.027206	36.027206	0	3	0	0	0	0	0	0	[ 0.00, 0.56)	36.027206	[  17.148,3265.406]
ENSG00000158850	21.859161999	21.859161999	0	12	0	0	0	0	0	0	[ 0.00, 0.56)	21.859161999	[  17.148,3265.406]
ENSG00000158859	1.6502381	1.6502381	0	3	0	0	0	0	0	0	[ 0.00, 0.56)	1.6502381	[   0.362,   2.628)
ENSG00000158864	71.706045	71.706045	0	16	0	0	0	0	0	0	[ 0.00, 0.56)	71.706045	[  17.148,3265.406]
ENSG00000158869	188.27811	184.163876	1	3	1	1	0.0318751734025336	0	1	0	[ 0.00, 0.56)	186.220993	[  17.148,3265.406]
ENSG00000158874	0.05318	0.05318	0	10	0	0	0	0	0	0	[ 0.00, 0.56)	0.05318	[   0.000,   0.362)
ENSG00000158882	6.97663580448056	61.646194	1	9	0	1	3.14340839731819	0	0	1	[ 2.62,13.22]	34.3114149022403	[  17.148,3265.406]
ENSG00000158887	8.61847682478	25.11462	1	8	0	1	1.54302262215538	0	0	1	[ 0.56, 1.54)	16.86654841239	[   2.628,  17.148)
ENSG00000158966	3.450044	3.450044	0	5	0	0	0	0	0	0	[ 0.00, 0.56)	3.450044	[   2.628,  17.148)
ENSG00000159023	17.132787643	17.132787643	0	13	0	0	0	0	0	0	[ 0.00, 0.56)	17.132787643	[   2.628,  17.148)
ENSG00000159164	0	0	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000159166	58.6801	58.6801	0	5	0	0	0	0	0	0	[ 0.00, 0.56)	58.6801	[  17.148,3265.406]
ENSG00000159173	0.6717493	0.6717493	1	6	1	0	0	1	0	0	[ 0.00, 0.56)	0.6717493	[   0.362,   2.628)
ENSG00000159176	201.733109	3.6736668	1	19	0	1	5.77908329172569	0	0	1	[ 2.62,13.22]	102.7033879	[  17.148,3265.406]
ENSG00000159189	376.423	8.113207	1	3	0	1	5.5359386735991	0	0	1	[ 2.62,13.22]	192.2681035	[  17.148,3265.406]
ENSG00000159208	0.9974101	0.9974101	0	7	0	0	0	0	0	0	[ 0.00, 0.56)	0.9974101	[   0.362,   2.628)
ENSG00000159214	5.024388	5.024388	1	11	1	0	0	1	0	0	[ 0.00, 0.56)	5.024388	[   2.628,  17.148)
ENSG00000159339	0.907639	0.907639	0	5	0	0	0	0	0	0	[ 0.00, 0.56)	0.907639	[   0.362,   2.628)
ENSG00000159346	60.345470495	12.068197	1	6	0	1	2.32203533478216	0	0	1	[ 1.54, 2.62)	36.2068337475	[  17.148,3265.406]
ENSG00000159348	29.124764	29.124764	0	7	0	0	0	0	0	0	[ 0.00, 0.56)	29.124764	[  17.148,3265.406]
ENSG00000159352	85.89613	93.777254	1	12	1	1	0.126644901413787	0	1	0	[ 0.00, 0.56)	89.836692	[  17.148,3265.406]
ENSG00000159363	22.5440044	7.601644968	1	14	0	1	1.56836024698572	0	0	1	[ 1.54, 2.62)	15.072824684	[   2.628,  17.148)
ENSG00000159377	150.78767	150.78767	0	7	0	0	0	0	0	0	[ 0.00, 0.56)	150.78767	[  17.148,3265.406]
ENSG00000159388	189.91521	185.24997	1	2	1	1	0.0358821443154374	0	1	0	[ 0.00, 0.56)	187.58259	[  17.148,3265.406]
ENSG00000159409	2.1996544	2.1996544	0	8	0	0	0	0	0	0	[ 0.00, 0.56)	2.1996544	[   0.362,   2.628)
ENSG00000159423	4.5065292	13.3966992	1	6	1	1	1.57178893644467	0	1	0	[ 1.54, 2.62)	8.9516142	[   2.628,  17.148)
ENSG00000159445	12.098624	12.098624	0	5	0	0	0	0	0	0	[ 0.00, 0.56)	12.098624	[   2.628,  17.148)
ENSG00000159450	0.084248	0.084248	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.084248	[   0.000,   0.362)
ENSG00000159455	0	0	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000159479	21.197903	21.197903	0	5	0	0	0	0	0	0	[ 0.00, 0.56)	21.197903	[  17.148,3265.406]
ENSG00000159516	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000159527	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000159588	0.5493557	0.5493557	0	10	0	0	0	0	0	0	[ 0.00, 0.56)	0.5493557	[   0.362,   2.628)
ENSG00000159592	63.923374	63.923374	0	14	0	0	0	0	0	0	[ 0.00, 0.56)	63.923374	[  17.148,3265.406]
ENSG00000159596	21.9511	21.9511	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	21.9511	[  17.148,3265.406]
ENSG00000159658	62.94497	62.94497	1	7	1	0	0	1	0	0	[ 0.00, 0.56)	62.94497	[  17.148,3265.406]
ENSG00000160049	14.521268	14.521268	0	3	0	0	0	0	0	0	[ 0.00, 0.56)	14.521268	[   2.628,  17.148)
ENSG00000160050	3.879669	3.879669	0	5	0	0	0	0	0	0	[ 0.00, 0.56)	3.879669	[   2.628,  17.148)
ENSG00000160051	1.493403	1.493403	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	1.493403	[   0.362,   2.628)
ENSG00000160055	8.68020600104134	9.252967	1	13	1	1	0.0921867640989563	0	1	0	[ 0.00, 0.56)	8.96658650052067	[   2.628,  17.148)
ENSG00000160058	33.69605868	12.0342	1	18	0	1	1.48543961519595	0	0	1	[ 0.56, 1.54)	22.86512934	[  17.148,3265.406]
ENSG00000160062	3.86553	15.18843	1	2	1	1	1.97423460913137	0	1	0	[ 1.54, 2.62)	9.52698	[   2.628,  17.148)
